	dealII-1	dealII-2	dealII-4	dealII-8	sphinx3-1	sphinx3-2	sphinx3-4	sphinx3-8	milc-1	milc-2	milc-4	milc-8	astar-1	astar-2	astar-4	astar-8	leslie3d-1	leslie3d-2	leslie3d-4	leslie3d-8	omnetpp-1	omnetpp-2	omnetpp-4	omnetpp-8	zeusmp-1	zeusmp-2	zeusmp-4	zeusmp-8	gobmk-1	gobmk-2	gobmk-4	gobmk-8	povray-1	povray-2	povray-4	povray-8	calculix-1	calculix-2	calculix-4	calculix-8	bwaves-1	bwaves-2	bwaves-4	bwaves-8	gromacs-1	gromacs-2	gromacs-4	gromacs-8	perlbench-1	perlbench-2	perlbench-4	perlbench-8	bzip2-1	bzip2-2	bzip2-4	bzip2-8	hmmer-1	hmmer-2	hmmer-4	hmmer-8	namd-1	namd-2	namd-4	namd-8	h264ref-1	h264ref-2	h264ref-4	h264ref-8	cactusADM-1	cactusADM-2	cactusADM-4	cactusADM-8	GemsFDTD-1	GemsFDTD-2	GemsFDTD-4	GemsFDTD-8	mcf-1	mcf-2	mcf-4	mcf-8	gamess-1	gamess-2	gamess-4	gamess-8	xalancbmk-1	xalancbmk-2	xalancbmk-4	xalancbmk-8	sjeng-1	sjeng-2	sjeng-4	sjeng-8	soplex-1	soplex-2	soplex-4	soplex-8	gcc-1	gcc-2	gcc-4	gcc-8	tonto-1	tonto-2	tonto-4	tonto-8	lbm-1	lbm-2	lbm-4	lbm-8	libquantum-1	libquantum-2	libquantum-4	libquantum-8
mcf-1	1.010752688172043	1.0040214477211795	1.009339559706471	1.0066401062416999	1.0160513643659712	1.023015873015873	1.0455580865603644	1.0366929865304226	1.0280777537796977	1.04369918699187	1.0278170674210279	1.0207900207900207	1.128654970760234	1.0977653631284916	1.0581542351453856	1.0365429234338748	1.018181818181818	1.0160349854227406	1.0170648464163823	1.0299181484617557	1.254295532646048	1.0982264665757162	1.0192962542565267	1.0189054726368159	1.0401891252955082	1.0197674418604652	1.0291428571428571	1.0124446902654867	1.0203252032520325	1.0101010101010102	1.0	1.0055304172951232	1.0	1.0	1.0040983606557377	1.0	1.0044843049327354	1.0028026905829597	1.0013989927252378	1.0013986013986014	1.0047961630695443	1.005952380952381	1.007620164126612	1.0184167124793844	1.0050761421319796	1.0038119440914866	1.00253807106599	1.0044345898004434	1.092783505154639	1.1030927835051547	1.0904522613065326	1.0326991676575505	1.0277777777777777	1.046	1.045816733067729	1.0401742497579864	1.006578947368421	1.0132450331125828	1.0049342105263157	1.0065952184666116	1.0	1.0054704595185995	1.002183406113537	1.0019162332329592	1.0128205128205128	1.0128205128205128	1.0192307692307692	1.0143084260731319	1.0496987951807228	1.096556886227545	1.1381509032943677	1.024778761061947	1.020997375328084	1.0124688279301746	1.0089338892197737	1.0282229131786653	1.1277372262773722	1.194585448392555	1.1177257525083613	1.0395495742927767	1.0083333333333333	1.0	1.0082361015785861	1.0	1.0847457627118644	1.108695652173913	1.0823327615780447	1.0541635961680176	1.019108280254777	1.0134600158353126	1.0090658257784786	1.0110214524699863	1.1296296296296295	1.0899053627760251	1.0545087483176312	1.0325714285714285	1.0434782608695652	1.0769230769230769	1.05859375	1.071912013536379	1.0128824476650564	1.0079787234042554	1.0108588351431391	1.0	1.0073529411764706	1.0120772946859904	1.054726368159204	1.025980911983033	1.1203438395415473	1.0267314702308628	1.0310457516339868	1.5132720105124835
mcf-2	1.010752688172043	1.0107238605898123	1.0140093395597065	1.0195883134130146	1.0321027287319422	1.0595238095238095	1.1021260440394838	1.0716829230531042	1.043196544276458	1.0416666666666667	1.0372465818010372	1.0397089397089396	1.128654970760234	1.1592178770949721	1.0973451327433628	1.0638051044083527	1.0363636363636364	1.0291545189504374	1.0341296928327646	1.0431837425910246	1.429553264604811	1.1909959072305594	1.0681044267877413	1.046766169154229	1.033096926713948	1.0395348837209302	1.036	1.0248893805309736	1.0284552845528456	1.0222222222222221	1.0049603174603174	1.0120663650075414	1.0	1.005449591280654	1.0	1.0020422055820286	1.0100896860986548	1.007847533632287	1.0047565752658085	1.006993006993007	1.0119904076738608	1.0202380952380952	1.0169988276670574	1.039032435404068	1.0076142131979695	1.0076238881829733	1.008248730964467	1.0050681026290782	1.1288659793814433	1.1443298969072164	1.1017587939698492	1.0457788347205708	1.0555555555555556	1.09	1.0836653386454183	1.080348499515973	1.0	1.0132450331125828	1.006578947368421	1.0024732069249793	1.0043668122270741	1.0043763676148796	1.0010917030567685	1.0032849712565015	1.017094017094017	1.0277777777777777	1.0267094017094016	1.0328563857975623	1.1701807228915662	1.186377245508982	1.1969535954658166	1.0342182890855458	1.0341207349081365	1.0124688279301746	1.02263251935676	1.0578808897392968	1.22992700729927	1.2825719120135364	1.1391304347826088	1.062894809118374	1.0083333333333333	1.0	1.001372683596431	1.0	1.1906779661016949	1.1324110671936758	1.1518010291595198	1.0983787767133382	1.0302547770700636	1.0269200316706255	1.0315333070555774	1.031293052548711	1.2592592592592593	1.137223974763407	1.1090174966352624	1.064	1.0905797101449275	1.1245421245421243	1.1614583333333333	1.2208121827411167	1.0193236714975846	1.0159574468085106	1.0157946692991116	1.0	1.017156862745098	1.0314009661835748	1.117191818684356	1.056203605514316	1.1174785100286533	1.0303766707168893	1.053376906318083	1.556898817345598
mcf-4	1.0295698924731183	1.0268096514745308	1.0353569046030686	0	1.0834670947030498	1.1063492063492064	1.2171602126044039	0	1.1101511879049677	1.089430894308943	1.0839226779820839	0	1.2222222222222223	1.1927374301675977	1.125158027812895	0	1.0606060606060606	1.0524781341107872	1.075085324232082	0	1.5807560137457044	1.3328785811732606	1.14472190692395	0	1.0591016548463357	1.0488372093023255	1.0554285714285714	0	1.0447154471544715	1.0343434343434343	1.0188492063492063	0	1.0108695652173914	1.0190735694822888	1.0068306010928962	0	1.0201793721973094	1.0168161434977578	1.0151091214325685	0	1.023980815347722	1.0166666666666666	1.026377491207503	0	1.015228426395939	1.0152477763659467	1.0133248730964468	0	1.1288659793814433	1.1365979381443299	1.1256281407035176	0	1.0992063492063493	1.104	1.150398406374502	0	1.006578947368421	1.0066225165562914	1.006578947368421	0	1.0109170305676856	1.0109409190371992	1.0092794759825328	0	1.0427350427350428	1.032051282051282	1.0480769230769231	0	1.283132530120482	1.2664670658682635	1.2472546935883813	0	1.05249343832021	1.0299251870324189	1.0553901131625967	0	1.4525547445255473	1.3976311336717429	1.2461538461538462	0	1.0333333333333332	1.005722460658083	1.0082361015785861	0	1.2881355932203389	1.225296442687747	1.2135506003430532	0	1.0605095541401275	1.0506730007917657	1.0536066219944817	0	1.3888888888888888	1.2365930599369086	1.1473755047106327	0	1.2644927536231885	1.3021978021978022	1.2566287878787878	0	1.0289855072463767	1.0252659574468086	1.0325765054294176	0	1.0514705882352942	1.0833333333333333	1.2023217247097844	0	1.171919770773639	1.0498177399756987	1.1002178649237473	0
mcf-8	1.0618279569892473	1.0563002680965148	0	0	1.2648475120385232	1.3650793650793651	0	0	1.207343412526998	1.1839430894308942	0	0	1.345029239766082	1.26536312849162	0	0	1.1181818181818182	1.120991253644315	0	0	1.8281786941580755	1.504774897680764	0	0	1.115839243498818	1.1093023255813954	0	0	1.0853658536585367	1.0626262626262626	0	0	1.0271739130434783	1.013623978201635	0	0	1.0426008968609866	1.0375560538116593	0	0	1.0335731414868106	1.0380952380952382	0	0	1.0431472081218274	1.0381194409148666	0	0	1.1649484536082475	1.1649484536082475	0	0	1.2222222222222223	1.234	0	0	1.019736842105263	1.0198675496688743	0	0	1.0262008733624455	1.025164113785558	0	0	1.0683760683760684	1.064102564102564	0	0	1.3704819277108433	1.3495508982035929	0	0	1.1023622047244095	1.0760598503740648	0	0	1.6496350364963503	1.5905245346869712	0	0	1.0416666666666667	1.0164520743919885	0	0	1.5338983050847457	1.424901185770751	0	0	1.1130573248407643	1.0973871733966747	0	0	1.5222222222222221	1.3738170347003154	0	0	1.5	1.554945054945055	0	0	1.0563607085346216	1.0492021276595744	0	0	1.1838235294117647	1.289855072463768	0	0	1.2435530085959885	1.120291616038882	0	0
gamess-1	1.0053763440860215	1.002680965147453	1.0	1.003652058432935	1.0	1.0	1.0	1.0114568818702585	1.0172786177105833	1.0	1.000942951438001	1.002910602910603	1.0058479532163742	1.0027932960893855	1.0050568900126422	1.0052204176334107	1.0	1.0	1.0013651877133105	1.0002822466836014	1.013745704467354	1.0259208731241474	1.0	1.0	1.011820330969267	1.0	1.0034285714285713	1.0	1.0	1.006060606060606	1.0	1.0015082956259427	1.0	1.002724795640327	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0047619047619047	1.0	1.0019241341396372	1.0	1.0	1.0	1.001583782071587	1.0	1.0025773195876289	1.0087939698492463	1.0	1.0	1.016	1.00398406374502	1.0	1.0	1.0033112582781456	1.0	1.0	1.0	1.0	1.0	1.0027374760470846	1.0256410256410255	1.0	1.0	1.0079491255961843	1.0030120481927711	1.000748502994012	1.0379029401346085	1.0	1.0341207349081365	1.0	1.0011911852293032	1.0	1.0182481751824817	1.0101522842639594	1.040133779264214	1.0076901950013732	1.0	1.011444921316166	1.0102951269732328	1.0	1.0042372881355932	1.0039525691699605	1.0	1.0014738393515106	1.0031847133757963	1.0039588281868568	1.0	1.0009840582562488	1.0	1.003154574132492	1.0013458950201883	1.0	1.0144927536231885	1.0439560439560438	1.0260416666666665	1.0355329949238579	1.0	1.0013297872340425	1.003948667324778	1.0	1.0147058823529411	1.001207729468599	1.0066334991708126	1.0	1.0372492836676217	1.0	1.008714596949891	1.4662286465177399
gamess-2	1.0053763440860215	1.0040214477211795	1.0	1.00531208499336	1.0016051364365972	1.0	1.0026575550493546	1.0157919182535997	1.0086393088552916	1.008130081300813	1.0	1.0012474012474013	1.0116959064327486	1.0083798882681565	1.0126422250316056	1.0	1.0	1.0058309037900874	1.0	1.0016934801016089	1.0618556701030928	1.0723055934515688	1.0	1.0	1.0047281323877069	1.0	1.002857142857143	1.0	1.0	1.006060606060606	1.0	1.0030165912518854	1.0054347826086956	1.008174386920981	1.0122950819672132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0017584994138335	1.0043980208905992	1.0	1.0	1.0006345177664975	1.0022172949002217	1.0	1.0025773195876289	1.0050251256281406	1.0	1.0	1.004	1.0079681274900398	1.0048402710551791	1.0	1.0	1.0	1.0	1.002183406113537	1.0	1.0	1.0010949904188338	1.0128205128205128	1.0	1.0	1.0	1.0	1.0	1.0127523910733263	1.0001474926253688	1.0026246719160106	1.0261845386533666	1.0005955926146515	1.0	1.0036496350364963	1.0050761421319796	1.0361204013377927	1.0052183466080746	1.0166666666666666	1.0014306151645207	1.0130404941660947	1.0	1.0	1.0039525691699605	1.0	1.002210759027266	1.0015923566878981	1.0007917656373713	1.0007883326763893	1.0019681165124976	1.0074074074074073	1.0	1.0080753701211305	1.0045714285714287	1.0	1.010989010989011	1.0020833333333334	1.0020304568527918	1.0	1.0	1.005923000987167	1.0	1.0	1.002415458937198	1.0005527915975678	1.0	1.0200573065902578	1.0	1.0	1.4851511169513798
gamess-4	1.0	1.0	1.0040026684456305	0	1.0	1.0	1.0094912680334092	0	1.0021598272138228	1.0	1.00990099009901	0	1.0058479532163742	1.011173184357542	1.0164348925410873	0	1.006060606060606	1.0029154518950438	1.0075085324232083	0	1.092783505154639	1.0218281036834924	1.0	0	1.0	1.0023255813953489	1.0017142857142858	0	1.0	1.006060606060606	1.0	0	1.0	1.0108991825613078	1.0027322404371584	0	1.001121076233184	1.0	1.0	0	1.0	1.0	1.0	0	1.0	1.0	1.0	0	1.0	1.0025773195876289	1.013819095477387	0	1.0	1.008	1.00398406374502	0	1.0	1.0	1.0	0	1.002183406113537	1.0	1.0	0	1.0128205128205128	1.0128205128205128	1.0	0	1.0045180722891567	1.001497005988024	1.0201912858661	0	1.0	1.0	1.0136986301369864	0	1.010948905109489	1.0084602368866329	1.0120401337792642	0	1.0166666666666666	1.0	1.0123541523678792	0	1.0127118644067796	1.0138339920948616	1.0051457975986278	0	1.0	1.0	1.0	0	1.0222222222222221	1.0157728706624605	1.0148048452220726	0	1.0	1.0153846153846153	1.0	0	1.0	1.0	1.0	0	1.0	1.001207729468599	1.006080707573245	0	1.0229226361031518	1.0	1.0054466230936818	0
gamess-8	1.0053763440860215	1.0	0	0	1.0	1.0015873015873016	0	0	1.0043196544276458	1.0071138211382114	0	0	1.0116959064327486	1.0139664804469273	0	0	1.009090909090909	1.0087463556851313	0	0	1.0618556701030928	1.0927694406548432	0	0	1.0047281323877069	1.0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	1.0051546391752577	0	0	1.0	1.0	0	0	1.0	1.0	0	0	1.0	1.0032822757111597	0	0	1.0128205128205128	1.0	0	0	1.0105421686746987	1.0067365269461077	0	0	1.005249343832021	1.013715710723192	0	0	1.0182481751824817	1.027072758037225	0	0	1.0333333333333334	1.0071530758226037	0	0	1.0127118644067796	1.0217391304347827	0	0	1.0015923566878981	1.0015835312747428	0	0	1.0296296296296297	1.0378548895899053	0	0	1.0	1.0285714285714285	0	0	1.0	1.002659574468085	0	0	1.0	1.0	0	0	1.0372492836676217	1.0	0	0
xalancbmk-1	1.0080645161290323	1.0040214477211795	1.0006671114076051	1.0076361221779548	1.0064205457463884	1.011111111111111	1.0273348519362187	1.0170305000774114	1.0237580993520519	1.0152439024390243	1.041018387553041	1.0147609147609147	1.0467836257309941	1.041899441340782	1.0366624525916561	1.0127610208816706	1.006060606060606	1.0087463556851313	1.0150170648464163	1.0093141405588484	1.1546391752577319	1.0559345156889495	1.0017026106696936	1.0059701492537314	1.0591016548463357	1.0116279069767442	1.0131428571428571	1.0071902654867257	1.0060975609756098	1.009090909090909	1.0	1.0098039215686274	1.0	1.0	1.0081967213114753	1.0	1.001121076233184	1.001121076233184	1.0	1.0001398601398601	1.0023980815347722	1.0	1.0029308323563892	1.0021990104452996	1.00253807106599	1.0038119440914866	1.0019035532994924	1.0	1.0309278350515463	1.0515463917525774	1.0615577889447236	1.0237812128418549	1.0	1.016	1.0278884462151394	1.026137463697967	1.006578947368421	1.0033112582781456	1.0	1.001648804616653	1.0	1.0021881838074398	1.0	1.003011223651793	1.0042735042735043	1.0042735042735043	1.0064102564102564	1.005299417064123	1.0210843373493976	1.0381736526946108	1.089620970598654	1.0172566371681415	1.0131233595800524	1.0112219451371571	1.015485407980941	1.0141114565893328	1.0547445255474452	1.0693739424703892	1.0662207357859532	1.0170282889316122	1.011111111111111	1.0	1.0	1.0	1.0635593220338984	1.0711462450592886	1.0480274442538593	1.0221075902726602	1.0063694267515924	1.0087094220110848	1.0059124950729208	1.0066915961424916	1.0962962962962963	1.0630914826498423	1.0511440107671601	1.0291428571428571	1.0130434782608695	1.0476190476190474	1.0312499999999998	1.0456852791878173	1.0064412238325282	1.0039893617021276	1.001974333662389	1.0015	1.0049019607843137	1.0181159420289856	1.0281923714759535	1.0058324496288442	1.0773638968481376	1.0	1.0185185185185186	1.4940867279894876
xalancbmk-2	1.010752688172043	1.0080428954423593	1.0086724482988658	1.0066401062416999	1.0208667736757624	1.0253968253968253	1.0489749430523918	1.0407183774578108	1.038876889848812	1.0365853658536586	1.0268741159830268	1.027027027027027	1.105263157894737	1.1145251396648044	1.0467762326169405	1.017401392111369	1.0121212121212122	1.021865889212828	1.0348122866894198	1.0177815410668924	1.288659793814433	1.0995907230559345	1.003972758229285	1.0049751243781095	1.0212765957446808	1.0476744186046512	1.0234285714285714	1.0196349557522124	1.0121951219512195	1.0151515151515151	1.0	1.009049773755656	1.0	1.0	1.005464480874317	1.0	1.0044843049327354	1.0022421524663676	1.0008393956351427	1.001958041958042	1.0023980815347722	1.013095238095238	1.0052754982415006	1.0126443100604727	1.00253807106599	1.0050825921219821	1.005710659898477	1.001583782071587	1.0721649484536082	1.1030927835051547	1.0891959798994975	1.033293697978597	1.0238095238095237	1.048	1.0617529880478087	1.0445304937076476	1.006578947368421	1.0066225165562914	1.006578947368421	1.003297609233306	1.002183406113537	1.0032822757111597	1.0016375545851528	1.003011223651793	1.0085470085470085	1.0106837606837606	1.017094017094017	1.0143084260731319	1.0572289156626506	1.1010479041916168	1.177825008855827	1.0265486725663717	1.015748031496063	1.0	1.0190589636688505	1.0303755082516144	1.1313868613138687	1.2115059221658206	1.0809364548494984	1.03570447679209	1.0055555555555555	1.0042918454935623	1.0185312285518189	1.0	1.1398305084745763	1.1442687747035574	1.0909090909090908	1.0512159174649962	1.0143312101910829	1.0110847189231988	1.0141899881750098	1.0157449320999803	1.162962962962963	1.138801261829653	1.0807537012113055	1.0497142857142858	1.0478260869565217	1.065934065934066	1.069940476190476	1.100507614213198	1.0048309178743962	1.0053191489361701	1.014807502467917	1.0	1.0073529411764706	1.0072463768115942	1.0503040353786623	1.02067868504772	1.1031518624641834	1.0012150668286757	1.0217864923747277	1.5224704336399475
xalancbmk-4	1.0161290322580645	1.0147453083109919	1.0126751167444963	0	1.0497592295345104	1.0722222222222222	1.1093394077448746	0	1.0734341252699784	1.048780487804878	1.0532767562470533	0	1.1754385964912282	1.1592178770949721	1.1150442477876106	0	1.0333333333333334	1.0364431486880465	1.040273037542662	0	1.402061855670103	1.208731241473397	1.0573212258796822	0	1.0401891252955082	1.0325581395348837	1.042857142857143	0	1.0365853658536586	1.021212121212121	1.0074404761904763	0	1.0054347826086956	1.005449591280654	1.0040983606557377	0	1.0112107623318385	1.007847533632287	1.0067151650811417	0	1.0095923261390887	1.0071428571428571	1.010550996483001	0	1.0076142131979695	1.0101651842439645	1.0063451776649746	0	1.097938144329897	1.1108247422680413	1.1055276381909547	0	1.0793650793650793	1.096	1.1175298804780875	0	1.006578947368421	1.0198675496688743	1.006578947368421	0	1.0043668122270741	1.0087527352297594	1.0049126637554586	0	1.0256410256410255	1.0235042735042734	1.034188034188034	0	1.1671686746987953	1.2095808383233533	1.2809068366985477	0	1.031496062992126	1.0112219451371571	1.0333531864204883	0	1.2554744525547445	1.272419627749577	1.1297658862876254	0	1.011111111111111	1.0014306151645207	1.0171585449553877	0	1.2542372881355932	1.1897233201581028	1.1766723842195541	0	1.0302547770700636	1.0245447347585115	1.0204966495861254	0	1.2962962962962963	1.2018927444794953	1.1130551816958276	0	1.126086956521739	1.1516483516483516	1.1284722222222223	0	1.0161030595813205	1.0159574468085106	1.0197433366238895	0	1.0220588235294117	1.03743961352657	1.095632946379215	0	1.1260744985673352	1.023086269744836	1.0473856209150327	0
xalancbmk-8	1.0349462365591398	1.0281501340482573	0	0	1.131621187800963	1.1642857142857144	0	0	1.1209503239740821	1.0934959349593496	0	0	1.286549707602339	1.2486033519553073	0	0	1.0727272727272728	1.0685131195335278	0	0	1.5841924398625429	1.3165075034106413	0	0	1.0638297872340425	1.05	0	0	1.0609756097560976	1.0484848484848484	0	0	1.0217391304347827	1.002724795640327	0	0	1.0224215246636772	1.0190582959641257	0	0	1.0191846522781776	1.0178571428571428	0	0	1.015228426395939	1.0165184243964422	0	0	1.1443298969072164	1.1469072164948453	0	0	1.1666666666666667	1.164	0	0	1.013157894736842	1.0264900662251655	0	0	1.0109170305676856	1.012035010940919	0	0	1.047008547008547	1.047008547008547	0	0	1.2846385542168675	1.279191616766467	0	0	1.0551181102362204	1.0386533665835411	0	0	1.4744525547445255	1.4145516074450084	0	0	1.0222222222222221	1.0050071530758227	0	0	1.3728813559322033	1.3221343873517786	0	0	1.0605095541401275	1.0522565320665083	0	0	1.4296296296296296	1.2397476340694007	0	0	1.3	1.3054945054945055	0	0	1.0289855072463767	1.0265957446808511	0	0	1.0686274509803921	1.1147342995169083	0	0	1.163323782234957	1.0522478736330498	0	0
sjeng-1	1.0053763440860215	1.0040214477211795	1.0	1.00332005312085	1.0016051364365972	1.0023809523809524	1.0110098709187547	1.008979718222635	1.0043196544276458	1.0020325203252032	1.0061291843470062	1.0033264033264033	1.0116959064327486	1.0130353817504656	1.0071639275179098	1.004060324825986	1.0	1.000728862973761	1.0023890784982936	1.0001411233418007	1.0601374570446735	1.0306957708049114	1.0	1.000870646766169	1.0094562647754137	1.0011627906976743	1.018857142857143	1.0063606194690264	1.0015243902439024	1.0015151515151515	1.0	1.0005027652086476	1.0	1.002724795640327	1.0013661202185793	1.0	1.0	1.0	1.0	1.0	1.0	1.0047619047619047	1.0046893317702228	1.00109950522265	1.0	1.0050825921219821	1.0	1.0009502692429522	1.0	1.006872852233677	1.0175879396984924	1.0071343638525565	1.0	1.0	1.00199203187251	1.0026621490803485	1.0	1.0008278145695364	1.0	1.0	1.0	1.0021881838074398	1.0	1.0019162332329592	1.001602564102564	1.001602564102564	1.0018315018315018	1.0031796502384738	1.0	1.0	1.0662415869642226	1.005604719764012	1.0	1.0049875311720697	1.0029779630732578	1.0	1.0383211678832116	1.017766497461929	1.0381270903010034	1.0045317220543806	1.0033333333333334	1.002145922746781	1.0030885380919699	1.0	1.0063559322033897	1.0069169960474307	1.0021440823327614	1.0029476787030214	1.0079617834394905	1.002375296912114	1.0	1.0021649281637472	1.0055555555555553	1.002365930599369	1.0117765814266486	1.0125714285714285	1.0	1.0138557095078833	1.0006127450980393	1.0032302722658053	1.003220611916264	1.0	1.0	1.001	1.0024509803921569	1.0060386473429952	1.0044223327805417	1.005302226935313	1.011461318051576	1.0036452004860268	1.0021786492374727	1.4636005256241786
sjeng-2	1.0053763440860215	1.002680965147453	1.0013342228152102	1.0056440903054449	1.0032102728731942	1.0	1.0041761579347002	1.0	1.0086393088552916	1.0060975609756098	1.0089580386610089	1.0037422037422037	1.0194931773879143	1.0297951582867784	1.012220817530552	1.0001933488012373	1.0	1.0036443148688046	1.0023890784982936	1.0079029071408412	1.070446735395189	1.0409276944065484	1.0099318955732122	1.004726368159204	1.0047281323877069	1.036046511627907	1.004	1.0027654867256637	1.0060975609756098	1.0022727272727272	1.0	1.0017596782302665	1.0	1.0009082652134422	1.0027322404371584	1.0	1.0	1.0	1.0	1.0	1.0	1.0035714285714286	1.0	1.0043980208905992	1.0	1.0012706480304956	1.001269035532995	1.0006335128286348	1.0034364261168385	1.0128865979381443	1.0255443886097153	1.0126833135156559	1.0	1.0016	1.003187250996016	1.0065343659244916	1.0	1.0	1.0	1.0014427040395713	1.0	1.0	1.0	1.0021899808376677	1.0032051282051282	1.000801282051282	1.0036630036630036	1.0023847376788553	1.0015060240963856	1.0037425149700598	1.0290471130003542	1.0	1.0078740157480315	1.0	1.0119118522930315	1.0062186079885196	1.0237226277372262	1.0516074450084603	1.0270903010033445	1.0070035704476792	1.005	1.0	1.0089224433768016	1.0	1.0148305084745761	1.0187747035573123	1.0038593481989708	1.0025792188651437	1.0079617834394905	1.0102929532858274	1.0007883326763893	1.0037394213737454	1.0166666666666666	1.001577287066246	1.0178331090174966	1.0175238095238095	1.0	1.021978021978022	1.0110294117647058	1.0055376095985233	1.0	1.011968085106383	1.012833168805528	1.0	1.0024509803921569	1.001207729468599	1.0259812050856827	1.0079533404029692	1.0573065902578798	1.0	1.0092592592592593	1.478843626806833
sjeng-4	1.0026881720430108	1.0053619302949062	1.0026684456304202	0	1.0032102728731942	1.0023809523809524	1.0178435839028095	0	1.0237580993520519	1.0030487804878048	1.0117868929750118	0	1.0272904483430798	1.0307262569832403	1.0130636325326592	0	1.0	1.0065597667638484	1.0081911262798635	0	1.1288659793814433	1.0757162346521145	1.0039727582292848	0	1.0094562647754137	1.008139534883721	1.0262857142857142	0	1.0121951219512195	1.0037878787878787	1.0	0	1.0	1.0009082652134422	1.0	0	1.001121076233184	1.0	1.0	0	1.0	1.0011904761904762	1.003516998827667	0	1.00253807106599	1.0038119440914866	1.0044416243654823	0	1.0154639175257731	1.0300687285223367	1.0443886097152428	0	1.0	1.0032	1.0095617529880478	0	1.0	1.0016556291390728	1.0	0	1.0	1.0021881838074398	1.0	0	1.0	1.0032051282051282	1.0036630036630036	0	1.0	1.0112275449101797	1.067304286220333	0	1.0131233595800524	1.0	1.0089338892197737	0	1.0401459854014599	1.0854483925549916	1.0244147157190635	0	1.0033333333333334	1.0	1.0137268359643101	0	1.031779661016949	1.034584980237154	1.0222984562607205	0	1.0111464968152866	1.0063341250989708	1.0059124950729208	0	1.0462962962962963	1.022870662460568	1.0235531628532974	0	1.0	1.031135531135531	1.0109953703703702	0	1.001610305958132	1.0013297872340425	1.0069101678183614	0	1.0049019607843137	1.0036231884057971	1.0171365395245993	0	1.0544412607449856	1.0	1.0081699346405228	0
sjeng-8	1.0080645161290323	1.0053619302949062	0	0	1.0096308186195826	1.011111111111111	0	0	1.0345572354211663	1.016260162601626	0	0	1.0487329434697856	1.0549348230912476	0	0	1.009090909090909	1.0043731778425655	0	0	1.2233676975945018	1.1023192360163712	0	0	1.0141843971631206	1.0104651162790699	0	0	1.013719512195122	1.0053030303030304	0	0	1.0018115942028984	1.002724795640327	0	0	1.0022421524663676	1.0022421524663676	0	0	1.0047961630695443	1.0023809523809524	0	0	1.00253807106599	1.0076238881829733	0	0	1.056701030927835	1.070446735395189	0	0	1.0031746031746032	1.0192	0	0	1.0016447368421053	1.0024834437086092	0	0	1.002183406113537	1.0043763676148796	0	0	1.0032051282051282	1.001602564102564	0	0	1.016566265060241	1.0381736526946108	0	0	1.015748031496063	1.0074812967581048	0	0	1.0474452554744524	1.0778341793570219	0	0	1.005	1.0	0	0	1.0720338983050848	1.0592885375494072	0	0	1.015923566878981	1.0102929532858274	0	0	1.0703703703703702	1.0544164037854888	0	0	1.0193236714975846	1.0487912087912088	0	0	1.0112721417069244	1.0066489361702127	0	0	1.0073529411764706	1.0108695652173914	0	0	1.0916905444126075	1.006075334143378	0	0
soplex-1	1.0080645161290323	1.0080428954423593	1.009339559706471	1.0092961487383798	1.0160513643659712	1.0277777777777777	1.0637813211845102	1.0495432729524694	1.0237580993520519	1.04369918699187	1.025931164545026	1.0293139293139293	1.0818713450292399	1.0642458100558658	1.0429835651074588	1.0087006960556844	1.0303030303030303	1.0174927113702623	1.0204778156996588	1.0417725091730172	1.274914089347079	1.1050477489768076	1.0380249716231555	1.0206467661691543	1.0307328605200945	1.0174418604651163	1.022857142857143	1.0179756637168142	1.0121951219512195	1.0121212121212122	1.0	1.0060331825037707	1.0	1.002724795640327	1.0068306010928962	1.0	1.0044843049327354	1.0022421524663676	1.0002797985450476	1.0018181818181817	1.0071942446043165	1.0035714285714286	1.0070339976553342	1.0272127542605827	1.0050761421319796	1.008894536213469	1.0063451776649746	1.0038010769718086	1.041237113402062	1.0541237113402062	1.0515075376884422	1.0231866825208085	1.0317460317460319	1.04	1.0597609561752988	1.0503388189738625	1.0	1.0	1.0	1.0057708161582852	1.002183406113537	1.00109409190372	1.0	1.006569942513003	1.0128205128205128	1.0128205128205128	1.017628205128205	1.0103338632750396	1.055722891566265	1.1339820359281436	1.208289054197662	1.0117994100294985	1.015748031496063	1.0124688279301746	1.03394877903514	1.0430519014589812	1.1167883211678833	1.1641285956006768	1.1123745819397994	1.0444932710793737	1.0166666666666666	1.0	1.0102951269732328	1.0	1.0593220338983051	1.0849802371541502	1.0617495711835334	1.041635961680177	1.0143312101910829	1.0134600158353126	1.0122191564840362	1.0129895689824837	1.1407407407407408	1.135646687697161	1.0713324360699865	1.054857142857143	1.0372670807453417	1.0945054945054946	1.0729166666666667	1.1472081218274113	1.0064412238325282	1.0106382978723405	1.0069101678183614	1.0	1.0073529411764706	1.0241545893719808	1.0945273631840795	1.0427712972781902	1.1146131805157593	1.0	1.0337690631808278	1.5445466491458608
